,DistrictId,Rooms_square,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B,Price
7124,128,0.55387086,39.624195,0.55387086,9.0,3.0,16.0,25,0.041116353,53,14892,4,1106.1093,1,4,0,1,0,1,0,1,142486.56
7125,18,0.63206726,38.39944,0.63206726,8.0,5.0,14.0,33,0.0,30,5562,0,1106.1093,0,5,0,1,0,1,1,0,169827.19
7126,23,1.0,43.18152,1.0,1.0,3.0,17.0,45,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,129308.82
7127,101,0.3362907,45.49689,0.6725814,5.0,2.0,5.0,54,0.03869299,28,6533,1,1015.0,2,5,0,1,0,1,0,1,221071.45
7128,54,0.5,75.01285,1.0,1.0,1.0,1.0,6,0.006076152,30,5285,0,645.0,6,6,0,1,0,1,0,1,400617.12
7129,52,1.0,42.526962,1.0,1.0,17.0,17.0,4,0.371149,34,7065,1,750.0,2,5,0,1,0,1,0,1,157866.28
7130,57,0.19724894,81.57115,0.5917468,12.0,11.0,12.0,17,0.13321534,49,11395,3,1406.0,3,4,0,1,0,1,1,0,305780.2
7131,63,0.5517367,41.132473,0.5517367,8.0,8.0,8.0,62,0.23861714,26,3889,6,705.0,3,6,0,1,0,1,0,1,257673.56
7132,21,0.26093563,62.359623,0.78280693,6.0,5.0,9.0,48,0.19448927,47,8004,3,125.0,3,5,0,1,0,1,0,1,241677.55
7133,53,0.33860362,48.3642,0.67720723,5.0,8.0,9.0,53,0.049637258,34,7759,0,229.0,1,3,0,1,0,1,0,1,235038.05
7134,122,0.28833038,58.87741,0.57666075,11.0,4.0,7.0,23,0.03349371,66,10573,1,1322.0,3,8,0,1,0,1,0,1,270475.66
7135,9,0.60452074,45.003483,0.60452074,8.0,3.0,14.0,26,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,129912.87
7136,167,0.22312915,84.256546,0.66938746,10.0,3.0,5.0,64,0.05194206,17,4017,7,800.0,2,0,0,1,0,1,0,1,436112.34
7137,45,0.3439801,38.79411,0.6879602,6.0,6.0,12.0,52,0.19578105,23,5212,6,1106.1093,3,2,0,1,0,1,0,1,210048.31
7138,105,0.18434529,98.119576,0.73738116,9.0,2.0,10.0,82,0.040242765,25,3478,11,2729.0,3,1,0,1,0,1,0,1,448706.9
7139,45,0.00908865,62.777103,0.0181773,1.0,10.0,17.0,45,0.19578105,23,5212,6,1106.1093,3,2,0,1,0,1,0,1,332118.53
7140,98,0.6151477,37.673588,0.6151477,7.0,8.0,9.0,57,0.19578105,23,5212,6,1106.1093,3,2,0,1,0,1,0,1,91587.375
7141,6,0.32510298,52.413364,0.65020597,9.0,7.0,17.0,9,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,168917.02
7142,102,0.24033546,57.103893,0.7210064,5.0,2.0,5.0,61,0.23861714,26,3889,6,705.0,3,6,0,1,0,1,0,1,269859.75
7143,100,0.3362952,58.364513,0.6725904,7.0,6.0,8.0,65,0.20014681,23,3975,8,770.0,2,0,0,1,0,1,0,1,346490.88
7144,58,0.2533696,60.07516,0.7601088,6.0,7.0,9.0,53,0.050755568,24,5469,1,145.0,0,1,0,1,0,1,0,1,248753.34
7145,124,0.35670453,40.07594,0.71340907,5.0,5.0,5.0,60,0.12209035,29,6566,7,1894.0,4,0,0,1,0,1,0,1,208049.05
7146,6,1.0,39.705914,1.0,5.8617096,16.0,17.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,114672.766
7147,23,0.21790026,67.18484,0.65370077,15.0,12.0,12.0,5,0.03465608,0,168,0,1106.1093,0,0,0,1,0,1,0,1,127910.75
7148,105,0.36622992,45.17073,0.73245984,5.0,5.0,5.0,57,0.040242765,25,3478,11,2729.0,3,1,0,1,0,1,0,1,183945.03
7149,6,0.5,62.056786,1.0,5.8617096,15.0,17.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,180371.02
7150,1,1.0,66.48751,1.0,10.0,15.0,20.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,194537.95
7151,9,0.28164914,54.84616,0.5632983,9.0,9.0,14.0,12,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,199502.2
7152,8,0.5285041,39.584457,0.5285041,9.0,10.0,12.0,52,0.4581745,26,4439,1,1130.0,1,5,0,1,1,0,0,1,162543.98
7153,63,1.0,40.711075,1.0,8.0,10.0,17.0,30,0.23861714,26,3889,6,705.0,3,6,0,1,0,1,0,1,261337.77
7154,62,1.0,47.762466,1.0,1.0,1.0,1.0,45,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,118003.29
7155,106,0.20843066,77.20799,0.625292,10.0,12.0,22.0,32,0.24603155,22,3151,4,2715.0,3,3,0,1,1,0,0,1,299204.8
7156,61,0.50597817,38.5113,0.50597817,6.0,5.0,12.0,44,0.30032253,52,10311,6,1106.1093,1,9,0,1,0,1,0,1,128417.94
7157,9,0.28891248,53.082928,0.57782495,8.0,10.0,22.0,34,0.13624443,11,2370,0,1106.1093,0,1,0,1,0,1,0,1,197625.11
7158,23,0.5,54.16403,1.0,1.0,10.0,12.0,45,0.03465608,0,168,0,1106.1093,0,0,0,1,0,1,0,1,110508.445
7159,27,0.015296916,65.8451,0.030593831,1.0,9.0,17.0,7,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,229921.81
7160,27,0.24946235,85.664276,0.4989247,15.0,1.0,3.0,9,0.07542368,11,3097,0,1106.1093,0,0,0,1,0,1,0,1,186144.53
7161,85,0.5,56.05035,1.0,1.0,1.0,1.0,45,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,133563.25
7162,58,0.3741141,45.118603,0.7482282,5.0,8.0,12.0,54,0.050755568,24,5469,1,145.0,0,1,0,1,0,1,0,1,227361.5
7163,168,0.24615115,59.385075,0.4923023,9.0,2.0,5.0,91,0.34107193,27,5664,48,2300.0,3,11,0,1,0,1,0,1,309988.25
7164,4,0.25,56.315712,1.0,14.0,7.0,18.0,8,0.32701802,12,2270,23,2500.0,1,0,0,1,0,1,0,1,197302.23
7165,27,0.4921802,40.49226,0.4921802,10.0,16.0,18.0,7,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,126580.51
7166,34,0.4898835,76.43426,0.979767,1.0,23.0,23.0,7,0.069753364,53,13670,4,1106.1093,1,11,0,1,0,1,0,1,423527.97
7167,77,0.3604963,46.602024,0.7209926,6.0,4.0,12.0,45,6.99893e-05,46,10309,1,240.0,1,16,0,1,0,1,0,1,228754.92
7168,92,0.33004716,42.370205,0.6600943,5.0,5.0,5.0,58,0.4605564,20,4386,14,1106.1093,1,5,0,1,0,1,0,1,216130.83
7169,163,0.2187051,71.97241,0.6561153,7.0,9.0,12.0,31,0.007658515,35,7077,56,2301.0,3,19,0,1,0,1,0,1,415613.56
7170,62,0.33333334,83.23741,1.0,1.0,5.0,17.0,4,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,195491.31
7171,44,0.18989444,81.25377,0.5696833,12.0,6.0,14.0,17,0.23220508,24,4860,1,80.0,0,3,0,1,0,1,0,1,381565.16
7172,30,1.0,48.05701,1.0,1.0,3.0,17.0,5,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,130583.98
7173,1,0.5,63.31095,1.0,1.0,17.0,20.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,229358.77
7174,99,0.5447387,36.87669,0.5447387,7.0,6.0,12.0,46,0.012338886,35,5776,1,2078.0,2,4,0,1,0,1,0,1,152693.66
7175,101,0.33213398,42.32761,0.66426796,5.0,2.0,5.0,56,0.03869299,28,6533,1,1015.0,2,5,0,1,0,1,0,1,172197.4
7176,41,0.5122467,40.24776,0.5122467,9.0,16.0,16.0,41,0.1278116,28,7287,5,320.0,1,3,0,1,0,1,0,1,165869.61
7177,9,0.5,77.69954,1.0,1.0,1.0,1.0,45,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,228956.2
7178,29,0.33250773,47.410793,0.66501546,5.0,7.0,9.0,53,0.06966034,31,6119,4,1106.1093,1,2,0,1,0,1,0,1,204859.84
7179,62,0.33333334,56.315712,1.0,16.0,14.0,17.0,7,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,197862.16
7180,1,0.5,62.923668,1.0,1.0,18.0,22.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,156648.06
7181,12,0.27036104,60.863785,0.5407221,10.0,14.0,17.0,30,0.0907991,74,19083,2,1106.1093,5,15,0,1,0,1,0,1,238121.06
7182,9,0.33333334,80.45163,1.0,1.0,1.0,1.0,45,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,222876.6
7183,18,0.31281444,61.029324,0.6256289,10.0,8.0,17.0,25,0.0,30,5562,0,1106.1093,0,5,0,1,0,1,1,0,244639.88
7184,93,0.21762174,78.27243,0.65286523,10.0,8.0,17.0,19,0.050900057,43,10621,1,30.0,2,3,0,1,0,1,0,1,269775.8
7185,27,0.5,76.465775,1.0,5.8617096,0.0,0.0,45,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,165717.62
7186,1,1.0,48.133816,1.0,1.0,7.0,20.0,8,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,180099.66
7187,53,0.28786385,55.97763,0.5757277,8.0,2.0,12.0,39,0.049637258,34,7759,0,229.0,1,3,0,1,0,1,0,1,220991.61
7188,23,0.5,53.47729,1.0,1.0,2.0,5.0,45,0.03465608,0,168,0,1106.1093,0,0,0,1,0,1,0,1,108501.74
7189,46,0.34494913,38.060623,0.68989825,7.0,3.0,9.0,55,0.18878376,31,6137,4,1106.1093,0,1,0,1,0,1,0,1,166660.92
7190,95,0.30035108,49.39636,0.60070217,7.0,6.0,8.0,59,0.000699119,14,3369,24,4129.0,0,3,0,1,0,1,0,1,334440.53
7191,113,0.31347993,37.76546,0.62695986,6.0,2.0,9.0,53,0.060753047,15,2787,2,520.0,0,7,0,1,0,1,0,1,172569.03
7192,109,0.28984812,56.13321,0.57969624,9.0,10.0,17.0,21,0.0,25,5027,4,46.0,1,1,0,1,0,1,0,1,120035.836
7193,28,0.4390197,46.57236,0.4390197,10.0,23.0,23.0,14,0.33389154,30,6564,1,1106.1093,0,0,0,1,0,1,0,1,260960.45
7194,11,0.57339674,38.504036,0.57339674,8.0,5.0,16.0,39,0.03869299,28,6533,1,1015.0,2,5,0,1,0,1,0,1,190110.5
7195,27,0.5,60.679726,1.0,1.0,6.0,12.0,45,0.011654127,4,915,0,1106.1093,0,0,0,1,0,1,0,1,142328.2
7196,194,0.33987483,38.29996,0.67974967,7.0,9.0,9.0,60,0.17473908,17,3379,9,100.0,0,3,0,1,0,1,0,1,222008.69
7197,27,0.8975602,45.704018,0.8975602,12.0,5.0,16.0,45,0.017647052,2,469,0,1106.1093,0,0,0,1,0,1,0,1,128432.33
7198,23,1.0,31.23021,1.0,1.0,8.0,14.0,45,0.03465608,0,168,0,1106.1093,0,0,0,1,0,1,0,1,68161.23
7199,84,0.5752155,36.319496,0.5752155,7.0,4.0,9.0,36,0.14966637,22,4789,2,4087.0,4,1,0,1,0,1,0,1,153554.6
7200,149,0.19554444,73.42052,0.5866333,10.0,5.0,10.0,22,0.041116353,53,14892,4,1106.1093,1,4,0,1,0,1,0,1,243472.64
7201,129,0.11715393,186.6926,0.4686157,32.0,3.0,3.0,11,0.020741327,24,5613,5,1340.0,2,5,0,1,0,1,0,1,423443.47
7202,200,0.18748748,108.74071,0.56246245,13.0,7.0,16.0,28,0.0,33,7425,1,1106.1093,2,5,0,1,0,1,0,1,509230.22
7203,6,0.5,61.456974,1.0,1.0,14.0,17.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,179744.78
7204,114,0.5090787,28.517683,0.5090787,1.0,9.0,12.0,55,0.32701802,12,2270,23,2500.0,1,0,0,1,0,1,0,1,187305.2
7205,99,0.27665147,50.018265,0.55330294,6.0,1.0,9.0,50,0.012338886,35,5776,1,2078.0,2,4,0,1,0,1,0,1,177863.02
7206,27,1.0,46.324123,1.0,1.0,1.0,1.0,45,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,147612.53
7207,6,0.5,54.028885,1.0,1.0,4.0,17.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,145413.56
7208,9,0.20152558,65.28513,0.60457677,8.0,2.0,14.0,26,0.069753364,53,13670,4,1106.1093,1,11,0,1,0,1,0,1,284190.56
7209,59,0.29823133,55.878216,0.59646267,8.0,17.0,17.0,37,0.019508796,37,7687,11,176.0,5,5,0,1,0,1,0,1,344183.25
7210,78,0.37606677,48.038715,0.37606677,9.0,5.0,16.0,17,0.219006,28,6746,3,1106.1093,1,4,0,1,0,1,0,1,183162.08
7211,13,0.3026528,51.993767,0.6053056,8.0,8.0,17.0,20,0.0907991,74,19083,2,1106.1093,5,15,0,1,0,1,0,1,249749.52
7212,93,0.4905814,43.19685,0.4905814,6.0,8.0,9.0,32,0.041116353,53,14892,4,1106.1093,1,4,0,1,0,1,0,1,142777.64
7213,1,0.47740883,65.874664,0.95481765,1.0,16.0,17.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,170459.77
7214,22,0.5,60.335457,1.0,1.0,7.0,17.0,45,0.11853738,30,6207,1,1183.0,1,0,0,1,0,1,0,1,187359.94
7215,1,0.20790923,63.551525,0.6237277,8.0,11.0,14.0,33,0.025609156,33,5261,0,240.0,3,1,0,1,0,1,0,1,248885.4
7216,55,0.5588791,40.85118,0.5588791,8.0,9.0,17.0,35,0.041365445,31,5569,0,1106.1093,1,4,0,1,0,1,0,1,184531.34
7217,30,0.49639878,67.13371,0.99279755,1.0,3.0,17.0,5,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,203253.92
7218,1,0.5,62.20272,1.0,5.8617096,7.0,20.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,195101.05
7219,45,0.3483273,45.0597,0.6966546,5.0,5.0,5.0,62,0.014423114,19,3806,4,1106.1093,0,3,0,1,0,1,0,1,201000.8
7220,42,0.52232444,45.712494,0.52232444,9.0,21.0,24.0,16,0.15824905,21,5731,0,1106.1093,1,0,0,1,0,1,0,1,173377.88
7221,96,0.02865081,49.462997,0.02865081,1.0,8.0,15.0,6,0.041116353,53,14892,4,1106.1093,1,4,0,1,0,1,0,1,119791.1
7222,8,0.1836462,105.05601,0.5509386,15.0,7.0,13.0,22,0.219006,28,6746,3,1106.1093,1,4,0,1,0,1,0,1,536367.06
7223,1,0.5659057,41.86708,0.5659057,8.0,16.0,17.0,33,0.025609156,33,5261,0,240.0,3,1,0,1,0,1,0,1,148282.98
7224,88,0.24782497,62.131317,0.7434749,5.0,7.0,9.0,49,0.1273759,43,8429,3,1106.1093,3,9,0,1,0,1,0,1,250301.97
7225,22,0.41576776,46.226322,0.41576776,7.0,2.0,14.0,47,0.13321534,49,11395,3,1406.0,3,4,0,1,0,1,1,0,170115.72
7226,27,1.0,37.814663,1.0,10.0,20.0,22.0,3,0.21140121,9,1892,0,1106.1093,0,1,0,1,0,1,0,1,86887.14
7227,53,0.31809235,66.14159,0.95427704,8.0,8.0,12.0,41,0.049637258,34,7759,0,229.0,1,3,0,1,0,1,0,1,315397.47
7228,53,0.36779982,60.35066,0.73559964,7.0,7.0,24.0,5,0.049637258,34,7759,0,229.0,1,3,0,1,0,1,0,1,321914.6
7229,105,0.28591982,60.287014,0.57183963,12.0,7.0,17.0,9,0.040242765,25,3478,11,2729.0,3,1,0,1,0,1,0,1,91849.93
7230,27,0.41395947,43.042347,0.41395947,1.0,15.0,15.0,6,0.017647052,2,469,0,1106.1093,0,0,0,1,0,1,0,1,147786.84
7231,17,0.20888601,80.958115,0.626658,10.0,16.0,16.0,41,0.000991363,33,6783,3,1106.1093,1,9,0,1,0,1,0,1,387511.75
7232,27,0.983557,41.674873,0.983557,9.0,12.0,19.0,5,0.21140121,9,1892,0,1106.1093,0,1,0,1,0,1,0,1,99353.48
7233,58,1.0,39.82672,1.0,1.0,5.0,17.0,45,0.43788525,23,5735,3,1084.0,0,5,0,1,0,1,0,1,135953.4
7234,1,1.0,39.79243,1.0,1.0,3.0,16.0,5,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,128378.95
7235,1,0.5,66.568695,1.0,10.0,13.0,17.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,202626.53
7236,74,1.0,34.6132,1.0,1.0,1.0,1.0,45,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,126476.04
7237,1,0.5,65.51331,1.0,1.0,9.0,17.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,211011.47
7238,27,0.9987915,41.795563,0.9987915,10.0,3.0,17.0,8,0.011654127,4,915,0,1106.1093,0,0,0,1,0,1,0,1,115408.695
7239,34,0.23847301,99.12141,0.95389205,12.0,13.0,25.0,6,0.069753364,53,13670,4,1106.1093,1,11,0,1,0,1,0,1,377460.3
7240,111,0.49563065,41.567066,0.49563065,8.0,8.0,12.0,38,0.09344257,23,4635,5,3300.0,2,4,0,1,0,1,0,1,236247.2
7241,1,0.33333334,80.879295,1.0,1.0,16.0,17.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,272301.2
7242,118,0.18568973,93.44127,0.5570692,14.0,4.0,9.0,62,0.21843974,21,4472,6,1450.0,4,7,0,1,0,1,1,0,430041.06
7243,87,0.54805934,43.504196,0.54805934,8.0,8.0,12.0,42,0.10045574,43,7227,0,1106.1093,1,6,0,1,0,1,1,0,195078.3
7244,21,0.32561088,51.971603,0.65122175,6.0,1.0,9.0,54,0.034331497,25,5487,3,1106.1093,0,4,0,1,0,1,0,1,195174.31
7245,57,0.37765205,49.391434,0.37765205,8.0,9.0,24.0,15,0.13321534,49,11395,3,1406.0,3,4,0,1,0,1,1,0,201917.78
7246,2,0.30472502,47.939667,0.60945004,5.0,2.0,9.0,50,0.13061781,39,10418,9,900.0,1,9,0,1,0,1,0,1,227335.58
7247,27,1.0,27.128761,1.0,1.0,13.0,22.0,45,0.21140121,9,1892,0,1106.1093,0,1,0,1,0,1,0,1,96865.32
7248,37,0.49317893,30.799433,0.49317893,7.0,11.0,16.0,47,0.1789168,18,3594,4,192.0,1,5,0,1,0,1,0,1,144884.9
7249,62,0.3353428,60.715427,0.6706856,25.0,5.0,12.0,10,0.38677165,5,1135,0,1106.1093,0,0,0,1,0,1,1,0,172366.02
7250,125,0.2016479,77.44632,0.6049437,12.0,15.0,17.0,16,0.19448927,47,8004,3,125.0,3,5,0,1,0,1,0,1,458289.16
7251,1,0.98705965,46.321655,0.98705965,1.0,9.0,24.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,162436.38
7252,81,0.29929486,39.535175,0.5985897,7.0,9.0,12.0,54,0.006076152,30,5285,0,645.0,6,6,0,1,0,1,0,1,198695.52
7253,6,0.5,55.556656,1.0,5.8617096,13.0,17.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,165486.36
7254,140,0.31188,45.585766,0.62376,5.0,4.0,5.0,57,0.0,33,7425,1,1106.1093,2,5,0,1,0,1,0,1,211927.44
7255,121,0.5,59.840015,1.0,5.8617096,1.0,1.0,45,0.21251535,19,3293,16,628.0,3,7,0,1,0,1,0,1,305673.94
7256,23,1.0,40.591457,1.0,1.0,1.0,17.0,45,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,101403.91
7257,1,0.5,70.43696,1.0,1.0,1.0,1.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,242370.1
7258,55,0.16481923,102.22056,0.6592769,10.0,8.0,22.0,30,0.041365445,31,5569,0,1106.1093,1,4,0,1,0,1,0,1,398475.75
7259,30,0.5,55.352234,1.0,1.0,9.0,17.0,45,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,152011.0
7260,55,0.30507424,63.293125,0.6101485,10.0,12.0,12.0,24,0.041365445,31,5569,0,1106.1093,1,4,0,1,0,1,0,1,254694.78
7261,23,1.0,44.669037,1.0,1.0,5.0,17.0,45,0.014072961,2,475,0,1106.1093,0,0,0,1,0,1,0,1,80356.32
7262,160,0.3161186,48.848766,0.6322372,6.0,6.0,9.0,45,0.0,39,8647,0,810.0,0,5,0,1,0,1,0,1,235588.66
7263,66,0.33053535,45.421825,0.6610707,6.0,7.0,9.0,49,0.11162739,50,12238,8,1970.0,2,3,0,1,0,1,0,1,241567.44
7264,62,0.5,86.670845,1.0,5.8617096,6.0,15.0,45,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,170354.88
7265,63,0.490573,39.833984,0.490573,8.0,4.0,17.0,23,0.23861714,26,3889,6,705.0,3,6,0,1,0,1,0,1,191582.88
7266,96,0.5358761,41.888844,0.5358761,8.0,10.0,14.0,27,0.041116353,53,14892,4,1106.1093,1,4,0,1,0,1,0,1,174939.53
7267,27,1.0,41.313923,1.0,5.8617096,0.0,0.0,45,0.011654127,4,915,0,1106.1093,0,0,0,1,0,1,0,1,130923.11
7268,129,0.29016316,59.975758,0.5803263,9.0,8.0,8.0,81,0.020741327,24,5613,5,1340.0,2,5,0,1,0,1,0,1,342922.22
7269,37,0.19171977,80.12002,0.5751593,10.0,7.0,17.0,19,0.1789168,18,3594,4,192.0,1,5,0,1,0,1,0,1,452630.94
7270,2,0.24230547,88.36468,0.48461094,11.0,12.0,16.0,29,0.035145268,42,9292,3,2620.0,0,3,0,1,0,1,0,1,443365.5
7271,3,0.49625066,34.277714,0.49625066,6.0,12.0,12.0,51,0.050900057,43,10621,1,30.0,2,3,0,1,0,1,0,1,148583.38
7272,23,0.33333334,67.902466,1.0,1.0,3.0,3.0,45,0.005767451,1,388,0,1106.1093,0,0,0,1,0,1,0,1,106173.74
7273,27,0.44947252,31.276398,0.44947252,6.0,21.0,27.0,7,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,85762.97
7274,30,1.0,39.2529,1.0,1.0,15.0,15.0,8,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,139989.33
7275,94,0.24101649,67.98905,0.72304946,7.0,16.0,16.0,24,0.28279766,33,8667,2,1106.1093,0,6,0,1,0,1,0,1,243063.9
7276,200,0.47036088,42.459587,0.47036088,9.0,5.0,22.0,11,0.0,33,7425,1,1106.1093,2,5,0,1,0,1,0,1,253962.0
7277,23,0.33333334,102.980576,1.0,1.0,21.0,25.0,45,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,254107.17
7278,27,0.29667062,67.467155,0.59334123,16.0,13.0,17.0,8,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,132858.34
7279,53,0.5549842,37.41689,0.5549842,8.0,3.0,24.0,3,0.049637258,34,7759,0,229.0,1,3,0,1,0,1,0,1,176982.22
7280,27,0.49432284,38.277283,0.49432284,11.0,8.0,22.0,7,0.011654127,4,915,0,1106.1093,0,0,0,1,0,1,0,1,106152.79
7281,21,0.2230968,64.069214,0.6692904,6.0,9.0,9.0,52,0.19448927,47,8004,3,125.0,3,5,0,1,0,1,0,1,230378.64
7282,57,0.5957084,40.4777,0.5957084,10.0,13.0,18.0,17,0.13321534,49,11395,3,1406.0,3,4,0,1,0,1,1,0,168154.88
7283,8,0.57756555,37.15214,0.57756555,9.0,7.0,16.0,41,0.219006,28,6746,3,1106.1093,1,4,0,1,0,1,0,1,155195.08
7284,53,0.3332018,49.228992,0.6664036,5.0,4.0,4.0,57,0.049637258,34,7759,0,229.0,1,3,0,1,0,1,0,1,210821.28
7285,30,0.5,59.684376,1.0,1.0,3.0,3.0,45,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,122413.31
7286,26,0.78913844,32.17893,0.78913844,5.0,1.0,9.0,55,0.0,36,6714,2,2672.0,0,2,0,1,0,1,0,1,157391.06
7287,47,0.31507826,54.97576,0.6301565,8.0,4.0,12.0,44,6.99893e-05,46,10309,1,240.0,1,16,0,1,0,1,0,1,229789.83
7288,27,0.40190175,27.181473,0.40190175,8.0,10.0,25.0,8,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,75170.81
7289,44,0.5100102,40.1283,0.5100102,8.0,13.0,14.0,20,0.23220508,24,4860,1,80.0,0,3,0,1,0,1,0,1,207103.2
7290,28,0.32427886,45.121136,0.6485577,5.0,3.0,5.0,45,0.11853738,30,6207,1,1183.0,1,0,0,1,0,1,0,1,396689.3
7291,62,0.20277248,72.39754,0.60831743,9.0,16.0,16.0,44,0.002211665,39,7614,3,1106.1093,1,5,0,1,0,1,1,0,389426.4
7292,53,0.38004887,43.106915,0.76009774,5.0,5.0,5.0,56,0.049637258,34,7759,0,229.0,1,3,0,1,0,1,0,1,200163.45
7293,121,0.33359206,48.42165,0.6671841,6.0,12.0,12.0,48,0.21251535,19,3293,16,628.0,3,7,0,1,0,1,0,1,233753.88
7294,23,0.5,64.28148,1.0,1.0,12.0,25.0,45,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,155319.53
7295,91,0.6053471,36.85495,0.6053471,9.0,1.0,12.0,53,0.03349371,66,10573,1,1322.0,3,8,0,1,0,1,0,1,147017.77
7296,6,0.29920775,61.08485,0.5984155,12.0,2.0,17.0,6,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,188077.52
7297,28,0.5769357,44.410793,0.5769357,8.0,12.0,12.0,33,0.11853738,30,6207,1,1183.0,1,0,0,1,0,1,0,1,172378.56
7298,70,0.22345418,69.47678,0.67036253,9.0,9.0,14.0,45,0.002211665,39,7614,3,1106.1093,1,5,0,1,0,1,1,0,291657.44
7299,26,0.27727818,77.222534,0.55455637,14.0,14.0,30.0,11,0.0,36,6714,2,2672.0,0,2,0,1,0,1,0,1,413970.3
7300,31,0.20073445,81.12868,0.60220337,10.0,16.0,16.0,46,0.15134622,32,5889,10,830.0,4,1,0,1,1,0,0,1,499407.5
7301,113,0.5,89.70511,1.0,1.0,12.0,17.0,6,0.050755568,24,5469,1,145.0,0,1,0,1,0,1,0,1,337231.6
7302,27,0.5011197,42.882717,0.5011197,10.0,22.0,22.0,13,0.041116353,53,14892,4,1106.1093,1,4,0,1,0,1,0,1,168583.5
7303,11,0.24342024,59.039703,0.7302607,6.0,7.0,9.0,48,0.000169676,36,5992,0,1106.1093,1,1,0,1,0,1,0,1,227288.81
7304,5,1.0,48.51432,1.0,1.0,16.0,24.0,5,0.15081754,16,3433,4,2643.0,4,5,0,1,0,1,0,1,290958.7
7305,41,0.47951052,41.685417,0.47951052,7.0,1.0,17.0,20,0.17505486,36,10055,3,1106.1093,1,0,0,1,0,1,0,1,160886.66
7306,67,0.29996532,56.047943,0.59993064,8.0,6.0,12.0,31,0.10045574,43,7227,0,1106.1093,1,6,0,1,0,1,1,0,244351.98
7307,27,1.0,41.473232,1.0,10.0,2.0,17.0,45,0.011654127,4,915,0,1106.1093,0,0,0,1,0,1,0,1,89104.35
7308,1,0.33333334,81.41666,1.0,1.0,14.0,17.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,225627.98
7309,12,0.29870453,47.38573,0.59740907,6.0,6.0,6.0,39,0.0907991,74,19083,2,1106.1093,5,15,0,1,0,1,0,1,174431.95
7310,1,0.5,64.019196,1.0,1.0,13.0,17.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,175737.3
